,ASSETME,CORR,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,long_exposure,long_value,longs_count,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,returns,sharpe,short_exposure,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2017-05-02 20:00:00+00:00,318.89,0.4324014362527948,0.07288099673080543,0.08148309650000041,0.21084012998329119,0.07282598599658341,0.0688921593791777,0.13763062424205874,0.0,417080.9650000018,10397750.0,10397750.0,0.0,0.9614343519237796,10397750.0,10397750.0,2,-0.011032489743298438,0.9617959099205972,0.9614343519237796,[],2017-05-02 20:00:00+00:00,2017-05,2017-05-02 13:31:00+00:00,-102350.0,10814830.965000002,"[{'amount': 35000L, 'last_sale_price': 69.3, 'cost_basis': 65.04579185714286, 'sid': Equity(1894 [MSFT])}, {'amount': 25000L, 'last_sale_price': 318.89, 'cost_basis': 292.25265279999996, 'sid': Equity(2862 [TSLA])}]",-0.009375130844503698,3.300574209122073,0.0,0.0,0,7.495942148233161,417080.9650000018,10500100.0,10500100.0,83,[],0.0
2017-05-03 20:00:00+00:00,310.765,-0.37821488432247197,0.08063549234514715,0.060400596500000514,0.1447637652655721,0.07152328823133325,0.06856976506181753,0.16427307996859314,0.0,417080.9650000018,10186925.0,10186925.0,0.0,0.9606676036983914,10186925.0,10186925.0,2,-0.02868643480437164,0.9617959099205972,0.9606676036983914,[],2017-05-03 20:00:00+00:00,2017-05,2017-05-03 13:31:00+00:00,-210825.0,10604005.965000002,"[{'amount': 35000L, 'last_sale_price': 69.08, 'cost_basis': 65.04579185714286, 'sid': Equity(1894 [MSFT])}, {'amount': 25000L, 'last_sale_price': 310.765, 'cost_basis': 292.25265279999996, 'sid': Equity(2862 [TSLA])}]",-0.01949406335450743,2.222386974438305,0.0,0.0,0,3.857983145128945,417080.9650000018,10397750.0,10397750.0,84,[],0.0
2017-05-04 20:00:00+00:00,295.46,0.9997460374260304,0.1031266762094428,0.021193096500000452,0.03460622600801845,0.0727811780476535,0.06816293321987699,0.15603703028691296,0.0,417080.9650000018,9794850.0,9794850.0,0.0,0.9591574829060743,9794850.0,9794850.0,2,-0.06460001004480914,0.9617959099205972,0.9591574829060743,[],2017-05-04 20:00:00+00:00,2017-05,2017-05-04 13:31:00+00:00,-392075.0,10211930.965000002,"[{'amount': 35000L, 'last_sale_price': 68.81, 'cost_basis': 65.04579185714286, 'sid': Equity(1894 [MSFT])}, {'amount': 25000L, 'last_sale_price': 295.46, 'cost_basis': 292.25265279999996, 'sid': Equity(2862 [TSLA])}]",-0.03697423419923551,0.6543143537630645,0.0,0.0,0,0.8579833520032234,417080.9650000018,10186925.0,10186925.0,85,[],0.0
2017-05-05 20:00:00+00:00,308.35,-0.027828257233023432,0.11618625121068656,0.054083096500000316,0.11318229115191222,0.07700479398378723,0.06796840587288593,0.21791066985872892,0.0,417080.9650000018,10123750.0,10123750.0,0.0,0.9604318704678135,10123750.0,10123750.0,2,-0.06460001004480914,0.9617959099205972,0.9604318704678135,[],2017-05-05 20:00:00+00:00,2017-05,2017-05-05 13:31:00+00:00,328900.0,10540830.965000002,"[{'amount': 35000L, 'last_sale_price': 69.0, 'cost_basis': 65.04579185714286, 'sid': Equity(1894 [MSFT])}, {'amount': 25000L, 'last_sale_price': 308.35, 'cost_basis': 292.25265279999996, 'sid': Equity(2862 [TSLA])}]",0.03220742493532902,1.3862904485344827,0.0,0.0,0,2.0600137819314104,417080.9650000018,9794850.0,9794850.0,86,[],0.0
2017-05-08 20:00:00+00:00,307.0,-0.6934763840015269,0.1157132597266876,0.05049809650000037,0.10159092201367814,0.07682509543859872,0.06759521290116602,0.22042239709118516,0.0,417080.9650000018,10087900.0,10087900.0,0.0,0.9602968376249693,10087900.0,10087900.0,2,-0.06460001004480914,0.9617959099205972,0.9602968376249693,"[{'status': 0, 'created': Timestamp('2017-05-08 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 35000, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(1894 [MSFT]), 'dt': Timestamp('2017-05-08 20:00:00+0000', tz='UTC'), 'id': '315cb2cbfeda48908833f0dcb4e7b785', 'filled': 0}]",2017-05-08 20:00:00+00:00,2017-05,2017-05-08 13:31:00+00:00,-35850.0,10504980.965000002,"[{'amount': 35000L, 'last_sale_price': 68.94, 'cost_basis': 65.04579185714286, 'sid': Equity(1894 [MSFT])}, {'amount': 25000L, 'last_sale_price': 307.0, 'cost_basis': 292.25265279999996, 'sid': Equity(2862 [TSLA])}]",-0.003401060136438594,1.290821717356612,0.0,0.0,0,1.9161095101902554,417080.9650000018,10123750.0,10123750.0,87,[],0.0
2017-05-09 20:00:00+00:00,321.359,0.3362624187597677,0.12847578105869464,0.08662127650000029,0.20762768209387228,0.07583652006532748,0.06727293885403092,0.1819590885095551,-2417643.1999999993,-2000562.2349999985,12866775.0,12866775.0,0.0,1.1841085094011592,12866775.0,12866775.0,2,-0.06460001004480914,1.1841085094011592,1.1841085094011592,"[{'status': 1, 'created': Timestamp('2017-05-08 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 35000, 'stop_reached': False, 'commission': 35.0, 'reason': None, 'limit': None, 'sid': Equity(1894 [MSFT]), 'dt': Timestamp('2017-05-09 20:00:00+0000', tz='UTC'), 'id': '315cb2cbfeda48908833f0dcb4e7b785', 'filled': 35000}]",2017-05-09 20:00:00+00:00,2017-05,2017-05-09 13:31:00+00:00,361231.7999999989,10866212.765,"[{'amount': 70000L, 'last_sale_price': 69.04, 'cost_basis': 67.06065592857144, 'sid': Equity(1894 [MSFT])}, {'amount': 25000L, 'last_sale_price': 321.359, 'cost_basis': 292.25265279999996, 'sid': Equity(2862 [TSLA])}]",0.0343867162828313,1.9158389705631862,0.0,0.0,0,3.1756520692891885,417080.9650000018,10087900.0,10087900.0,88,"[{'commission': None, 'amount': 35000, 'sid': Equity(1894 [MSFT]), 'order_id': '315cb2cbfeda48908833f0dcb4e7b785', 'price': 69.07452, 'dt': Timestamp('2017-05-09 20:00:00+0000', tz='UTC')}]",0.0
2017-05-10 20:00:00+00:00,325.22,0.5978562702384828,0.12877069552811118,0.0981637765000003,0.23321908157441845,0.07776839611347186,0.06690894787452081,0.18768505712508204,0.0,-2000562.2349999985,12982200.0,12982200.0,0.0,1.1821733950628082,12982200.0,12982200.0,2,-0.06460001004480914,1.1841085094011592,1.1821733950628082,[],2017-05-10 20:00:00+00:00,2017-05,2017-05-10 13:31:00+00:00,115425.0,10981637.765,"[{'amount': 70000L, 'last_sale_price': 69.31, 'cost_basis': 67.06065592857144, 'sid': Equity(1894 [MSFT])}, {'amount': 25000L, 'last_sale_price': 325.22, 'cost_basis': 292.25265279999996, 'sid': Equity(2862 [TSLA])}]",0.010622376212969353,2.123543262759995,0.0,0.0,0,3.548006987184665,-2000562.2349999985,12866775.0,12866775.0,89,[],0.0
2017-05-11 20:00:00+00:00,323.1,0.7090346776838636,0.12944102672421764,0.08691377650000054,0.19896671126779025,0.07556673887281073,0.06670792384356043,0.2073227553034195,0.0,-2000562.2349999985,12869700.000000002,12869700.000000002,0.0,1.1840589638528698,12869700.000000002,12869700.000000002,2,-0.06460001004480914,1.1841085094011592,1.1840589638528698,"[{'status': 0, 'created': Timestamp('2017-05-11 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 70000, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(1894 [MSFT]), 'dt': Timestamp('2017-05-11 20:00:00+0000', tz='UTC'), 'id': '59a3f1df68824039afc88e0d0df59d8a', 'filled': 0}]",2017-05-11 20:00:00+00:00,2017-05,2017-05-11 13:31:00+00:00,-112499.99999999627,10869137.765000004,"[{'amount': 70000L, 'last_sale_price': 68.46000000000001, 'cost_basis': 67.06065592857144, 'sid': Equity(1894 [MSFT])}, {'amount': 25000L, 'last_sale_price': 323.1, 'cost_basis': 292.25265279999996, 'sid': Equity(2862 [TSLA])}]",-0.010244373599587409,1.8674725320618002,0.0,0.0,0,3.0779300905517784,-2000562.2349999985,12982200.0,12982200.0,90,[],0.0
2017-05-12 20:00:00+00:00,324.81,-0.9600395999422245,0.12877348171188488,0.09038244650000027,0.20743179476576803,0.07376975342092473,0.06646549232789072,0.20303466927430847,-4789063.300000001,-6789625.534999998,17693450.0,17693450.0,0.0,1.6226829454925564,17693450.0,17693450.0,2,-0.06460001004480914,1.6226829454925564,1.6226829454925564,"[{'status': 1, 'created': Timestamp('2017-05-11 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 70000, 'stop_reached': False, 'commission': 70.0, 'reason': None, 'limit': None, 'sid': Equity(1894 [MSFT]), 'dt': Timestamp('2017-05-12 20:00:00+0000', tz='UTC'), 'id': '59a3f1df68824039afc88e0d0df59d8a', 'filled': 70000}, {'status': 0, 'created': Timestamp('2017-05-12 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 1000, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(2862 [TSLA]), 'dt': Timestamp('2017-05-12 20:00:00+0000', tz='UTC'), 'id': '989f701d166b4abca79dda1930aea311', 'filled': 0}]",2017-05-12 20:00:00+00:00,2017-05,2017-05-12 13:31:00+00:00,34686.69999999739,10903824.465000002,"[{'amount': 140000L, 'last_sale_price': 68.38, 'cost_basis': 67.73792296428572, 'sid': Equity(1894 [MSFT])}, {'amount': 25000L, 'last_sale_price': 324.81, 'cost_basis': 292.25265279999996, 'sid': Equity(2862 [TSLA])}]",0.0031913018999256693,1.9251530921933897,0.0,0.0,0,3.1741228419428245,-2000562.2349999985,12869700.000000002,12869700.000000002,91,"[{'commission': None, 'amount': 70000, 'sid': Equity(1894 [MSFT]), 'order_id': '59a3f1df68824039afc88e0d0df59d8a', 'price': 68.41418999999999, 'dt': Timestamp('2017-05-12 20:00:00+0000', tz='UTC')}]",0.0
2017-05-15 20:00:00+00:00,315.88,-0.49830574345765793,0.13262336276702277,0.06874155250000036,0.16127884766612305,0.0797007389110842,0.06656170556375893,0.13927638169615542,-316038.94000000134,-7105664.474999999,17793080.0,17793080.0,0.0,1.6648627498742261,17793080.0,17793080.0,2,-0.06460001004480914,1.6648627498742261,1.6648627498742261,"[{'status': 1, 'created': Timestamp('2017-05-12 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 1000, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(2862 [TSLA]), 'dt': Timestamp('2017-05-15 20:00:00+0000', tz='UTC'), 'id': '989f701d166b4abca79dda1930aea311', 'filled': 1000}]",2017-05-15 20:00:00+00:00,2017-05,2017-05-15 13:31:00+00:00,-216408.93999999948,10687415.525000002,"[{'amount': 140000L, 'last_sale_price': 68.43, 'cost_basis': 67.73792296428572, 'sid': Equity(1894 [MSFT])}, {'amount': 26000L, 'last_sale_price': 315.88, 'cost_basis': 293.16751, 'sid': Equity(2862 [TSLA])}]",-0.019847067484866976,1.4390398231557109,0.0,0.0,0,2.262946854603598,-6789625.534999998,17693450.0,17693450.0,92,"[{'commission': None, 'amount': 1000, 'sid': Equity(2862 [TSLA]), 'order_id': '989f701d166b4abca79dda1930aea311', 'price': 316.03794, 'dt': Timestamp('2017-05-15 20:00:00+0000', tz='UTC')}]",0.0
2017-05-16 20:00:00+00:00,317.01,0.2238486665059588,0.13414039364706348,0.08539955250000042,0.2055195315513389,0.07871216353781296,0.06626220129308169,0.12292055523789534,0.0,-7105664.474999999,17959660.0,17959660.0,0.0,1.6546588727288052,17959660.0,17959660.0,2,-0.06460001004480914,1.6648627498742261,1.6546588727288052,[],2017-05-16 20:00:00+00:00,2017-05,2017-05-16 13:31:00+00:00,166580.0,10853995.525000002,"[{'amount': 140000L, 'last_sale_price': 69.41, 'cost_basis': 67.73792296428572, 'sid': Equity(1894 [MSFT])}, {'amount': 26000L, 'last_sale_price': 317.01, 'cost_basis': 293.16751, 'sid': Equity(2862 [TSLA])}]",0.015586555946134562,1.7223200196828752,0.0,0.0,0,2.7542445158205906,-7105664.474999999,17793080.0,17793080.0,93,[],0.0
2017-05-17 20:00:00+00:00,306.11,0.30765959716582164,0.15819985059652764,0.030039552500000344,-0.0015633430125482203,0.05957123460368674,0.07257916303410857,0.5919838309012574,0.0,-7105664.474999999,17406060.0,17406060.0,0.0,1.6898438470400383,17406060.0,17406060.0,2,-0.06460001004480914,1.6898438470400383,1.6898438470400383,[],2017-05-17 20:00:00+00:00,2017-05,2017-05-17 13:31:00+00:00,-553600.0,10300395.525000002,"[{'amount': 140000L, 'last_sale_price': 67.48, 'cost_basis': 67.73792296428572, 'sid': Equity(1894 [MSFT])}, {'amount': 26000L, 'last_sale_price': 306.11, 'cost_basis': 293.16751, 'sid': Equity(2862 [TSLA])}]",-0.051004259097481075,0.5805319555804244,0.0,0.0,0,0.7779854569708228,-7105664.474999999,17959660.0,17959660.0,94,[],0.0
2017-05-18 20:00:00+00:00,313.06,-0.24933499681579102,0.16079356751358237,0.051329552500000375,0.04170228985218412,0.06383965848875062,0.07240443131186593,0.6234721758959884,0.0,-7105664.474999999,17618960.0,17618960.0,0.0,1.6758741308187468,17618960.0,17618960.0,2,-0.06460001004480914,1.6898438470400383,1.6758741308187468,[],2017-05-18 20:00:00+00:00,2017-05,2017-05-18 13:31:00+00:00,212900.0,10513295.525000002,"[{'amount': 140000L, 'last_sale_price': 67.71000000000001, 'cost_basis': 67.73792296428572, 'sid': Equity(1894 [MSFT])}, {'amount': 26000L, 'last_sale_price': 313.06, 'cost_basis': 293.16751, 'sid': Equity(2862 [TSLA])}]",0.02066910920879428,0.9061361416610194,0.0,0.0,0,1.2407928399126218,-7105664.474999999,17406060.0,17406060.0,95,[],0.0
2017-05-19 20:00:00+00:00,310.83,-0.9353465652518487,0.16027657067176584,0.04525155250000035,0.02074177561071552,0.07075921935218132,0.07264171878776986,0.5944028217363406,0.0,-7105664.474999999,17558180.0,17558180.0,0.0,1.6798042498004322,17558180.0,17558180.0,2,-0.06460001004480914,1.6898438470400383,1.6798042498004322,"[{'status': 0, 'created': Timestamp('2017-05-19 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 140000, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(1894 [MSFT]), 'dt': Timestamp('2017-05-19 20:00:00+0000', tz='UTC'), 'id': 'fa23d0e6831a4dfbba236bdc7cbe77a2', 'filled': 0}, {'status': 0, 'created': Timestamp('2017-05-19 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 26000, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(2862 [TSLA]), 'dt': Timestamp('2017-05-19 20:00:00+0000', tz='UTC'), 'id': 'ff555709df3a437eb3d59a9b1988f6da', 'filled': 0}]",2017-05-19 20:00:00+00:00,2017-05,2017-05-19 13:31:00+00:00,-60780.0,10452515.525000002,"[{'amount': 140000L, 'last_sale_price': 67.69, 'cost_basis': 67.73792296428572, 'sid': Equity(1894 [MSFT])}, {'amount': 26000L, 'last_sale_price': 310.83, 'cost_basis': 293.16751, 'sid': Equity(2862 [TSLA])}]",-0.005781250974584373,0.8049046794556886,0.0,0.0,0,1.1008641449746508,-7105664.474999999,17618960.0,17618960.0,96,[],0.0
2017-05-22 20:00:00+00:00,310.35,-0.8840400176561052,0.15991112476839103,0.05374434750000012,0.031709545991079224,0.07619591715570473,0.07260245739623511,0.6051871994163186,-17661092.050000004,-24766756.525,35304200.0,35304200.0,0.0,3.3503572364358516,35304200.0,35304200.0,2,-0.06460001004480914,3.3503572364358516,3.3503572364358516,"[{'status': 1, 'created': Timestamp('2017-05-19 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 26000, 'stop_reached': False, 'commission': 26.0, 'reason': None, 'limit': None, 'sid': Equity(2862 [TSLA]), 'dt': Timestamp('2017-05-22 20:00:00+0000', tz='UTC'), 'id': 'ff555709df3a437eb3d59a9b1988f6da', 'filled': 26000}, {'status': 1, 'created': Timestamp('2017-05-19 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 140000, 'stop_reached': False, 'commission': 140.0, 'reason': None, 'limit': None, 'sid': Equity(1894 [MSFT]), 'dt': Timestamp('2017-05-22 20:00:00+0000', tz='UTC'), 'id': 'fa23d0e6831a4dfbba236bdc7cbe77a2', 'filled': 140000}, {'status': 0, 'created': Timestamp('2017-05-22 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 52000, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(2862 [TSLA]), 'dt': Timestamp('2017-05-22 20:00:00+0000', tz='UTC'), 'id': '778b45b5cc664d5691e4cbc56f91770e', 'filled': 0}]",2017-05-22 20:00:00+00:00,2017-05,2017-05-22 13:31:00+00:00,84927.94999999925,10537443.475000001,"[{'amount': 280000L, 'last_sale_price': 68.45, 'cost_basis': 68.11157398214287, 'sid': Equity(1894 [MSFT])}, {'amount': 52000L, 'last_sale_price': 310.35, 'cost_basis': 301.8368425, 'sid': Equity(2862 [TSLA])}]",0.008125120675197328,0.930429012266891,0.0,0.0,0,1.2762372187758575,-7105664.474999999,17558180.0,17558180.0,97,"[{'commission': None, 'amount': 26000, 'sid': Equity(2862 [TSLA]), 'order_id': 'ff555709df3a437eb3d59a9b1988f6da', 'price': 310.505175, 'dt': Timestamp('2017-05-22 20:00:00+0000', tz='UTC')}, {'commission': None, 'amount': 140000, 'sid': Equity(1894 [MSFT]), 'order_id': 'fa23d0e6831a4dfbba236bdc7cbe77a2', 'price': 68.48422500000001, 'dt': Timestamp('2017-05-22 20:00:00+0000', tz='UTC')}]",0.0
2017-05-23 20:00:00+00:00,303.86,0.6831164197850504,0.16498131330967583,0.025641111500000147,-0.03668986525717304,0.07857727294155437,0.07226441153287128,0.5851673686653903,-15808672.36,-40575428.885,50831840.0,50831840.0,0.0,4.9561039851121444,50831840.0,50831840.0,2,-0.06603993552868766,4.9561039851121444,4.9561039851121444,"[{'status': 1, 'created': Timestamp('2017-05-22 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 52000, 'stop_reached': False, 'commission': 52.0, 'reason': None, 'limit': None, 'sid': Equity(2862 [TSLA]), 'dt': Timestamp('2017-05-23 20:00:00+0000', tz='UTC'), 'id': '778b45b5cc664d5691e4cbc56f91770e', 'filled': 52000}]",2017-05-23 20:00:00+00:00,2017-05,2017-05-23 13:31:00+00:00,-281032.3599999994,10256411.115000002,"[{'amount': 280000L, 'last_sale_price': 68.68, 'cost_basis': 68.11157398214287, 'sid': Equity(1894 [MSFT])}, {'amount': 104000L, 'last_sale_price': 303.86, 'cost_basis': 302.92488625, 'sid': Equity(2862 [TSLA])}]",-0.02666988066571807,0.47695118417666493,0.0,0.0,0,0.6365373574634199,-24766756.525,35304200.0,35304200.0,98,"[{'commission': None, 'amount': 52000, 'sid': Equity(2862 [TSLA]), 'order_id': '778b45b5cc664d5691e4cbc56f91770e', 'price': 304.01193, 'dt': Timestamp('2017-05-23 20:00:00+0000', tz='UTC')}]",0.0
2017-05-24 20:00:00+00:00,310.22,-0.4299064897181657,0.19555951657842952,0.0943051115000002,0.12053573784958889,0.0810935193236626,0.07193731602725027,0.6352953292484101,0.0,-40575428.885,51518480.0,51518480.0,0.0,4.707871640056759,51518480.0,51518480.0,2,-0.06603993552868766,4.9561039851121444,4.707871640056759,[],2017-05-24 20:00:00+00:00,2017-05,2017-05-24 13:31:00+00:00,686640.0,10943051.115000002,"[{'amount': 280000L, 'last_sale_price': 68.77, 'cost_basis': 68.11157398214287, 'sid': Equity(1894 [MSFT])}, {'amount': 104000L, 'last_sale_price': 310.22, 'cost_basis': 302.92488625, 'sid': Equity(2862 [TSLA])}]",0.06694739439566622,1.2697144984383197,0.0,0.0,0,2.018853486502313,-40575428.885,50831840.0,50831840.0,99,[],0.0
2017-05-25 20:00:00+00:00,316.83,-0.006392744627187229,0.23550458958296827,0.1868491115000004,0.291532682074053,0.08626043593466948,0.07185156904724684,0.7928108744576349,0.0,-40575428.885,52443920.0,52443920.0,0.0,4.418752096778226,52443920.0,52443920.0,2,-0.06603993552868766,4.9561039851121444,4.418752096778226,[],2017-05-25 20:00:00+00:00,2017-05,2017-05-25 13:31:00+00:00,925440.0,11868491.115000002,"[{'amount': 280000L, 'last_sale_price': 69.62, 'cost_basis': 68.11157398214287, 'sid': Equity(1894 [MSFT])}, {'amount': 104000L, 'last_sale_price': 316.83, 'cost_basis': 302.92488625, 'sid': Equity(2862 [TSLA])}]",0.08456873592881875,1.9487302617985252,0.0,0.0,0,3.7501900374732062,-40575428.885,51518480.0,51518480.0,100,[],0.0
2017-05-26 20:00:00+00:00,325.14,0.9985119114102587,0.2656683758029153,0.2830731115000005,0.49985327861223744,0.08603592944055061,0.07151044638428904,0.7519962218508467,0.0,-40575428.885,53406160.0,53406160.0,0.0,4.162362964458397,53406160.0,53406160.0,2,-0.06603993552868766,4.9561039851121444,4.162362964458397,[],2017-05-26 20:00:00+00:00,2017-05,2017-05-26 13:31:00+00:00,962240.0,12830731.115000002,"[{'amount': 280000L, 'last_sale_price': 69.97, 'cost_basis': 68.11157398214287, 'sid': Equity(1894 [MSFT])}, {'amount': 104000L, 'last_sale_price': 325.14, 'cost_basis': 302.92488625, 'sid': Equity(2862 [TSLA])}]",0.08107517549420185,2.4717943372244684,0.0,0.0,0,5.392809158604075,-40575428.885,52443920.0,52443920.0,101,[],0.0
2017-05-30 20:00:00+00:00,335.1,0.9999075927227283,0.2981521454546557,0.3989771115000005,0.7347744357562286,0.08509262876567747,0.07120547959914791,0.6784372751977962,0.0,-40575428.885,54565200.0,54565200.0,0.0,3.900364026792013,54565200.0,54565200.0,2,-0.06603993552868766,4.9561039851121444,3.900364026792013,[],2017-05-30 20:00:00+00:00,2017-05,2017-05-30 13:31:00+00:00,1159040.0,13989771.115000002,"[{'amount': 280000L, 'last_sale_price': 70.41, 'cost_basis': 68.11157398214287, 'sid': Equity(1894 [MSFT])}, {'amount': 104000L, 'last_sale_price': 335.1, 'cost_basis': 302.92488625, 'sid': Equity(2862 [TSLA])}]",0.09033312206542954,2.929428928414673,0.0,0.0,0,7.208139148575941,-40575428.885,53406160.0,53406160.0,102,[],0.0
2017-05-31 20:00:00+00:00,341.01,0.9803869619439216,0.3001489599314271,0.44448111150000047,0.8107337551106166,0.08482284757316072,0.07087495298709957,0.6630692596089198,0.0,-40575428.885,55020240.0,55020240.0,0.0,3.808996847516063,55020240.0,55020240.0,2,-0.06603993552868766,4.9561039851121444,3.808996847516063,[],2017-05-31 20:00:00+00:00,2017-05,2017-05-31 13:31:00+00:00,455040.0,14444811.115000002,"[{'amount': 280000L, 'last_sale_price': 69.84, 'cost_basis': 68.11157398214287, 'sid': Equity(1894 [MSFT])}, {'amount': 104000L, 'last_sale_price': 341.01, 'cost_basis': 302.92488625, 'sid': Equity(2862 [TSLA])}]",0.03252662221986613,3.146822347581759,0.0,0.0,0,7.833031121529575,-40575428.885,54565200.0,54565200.0,103,[],0.0
2017-06-01 20:00:00+00:00,340.37,0.8887704397221037,0.2987329727678931,0.44510511150000065,0.7972088735616663,0.09344977799061693,0.0714032473061794,0.6356799581968124,0.0,-40575428.885,55026480.0,55026480.0,0.0,3.807783915654636,55026480.0,55026480.0,2,-0.06603993552868766,4.9561039851121444,3.807783915654636,[],2017-06-01 20:00:00+00:00,2017-06,2017-06-01 13:31:00+00:00,6240.0,14451051.115000002,"[{'amount': 280000L, 'last_sale_price': 70.10000000000001, 'cost_basis': 68.11157398214287, 'sid': Equity(1894 [MSFT])}, {'amount': 104000L, 'last_sale_price': 340.37, 'cost_basis': 302.92488625, 'sid': Equity(2862 [TSLA])}]",0.0004319890340083177,3.134840822309618,0.0,0.0,0,7.804004211476254,-40575428.885,55020240.0,55020240.0,104,[],0.0
2017-06-02 20:00:00+00:00,339.85,-0.8457793435234192,0.29974679255598735,0.48617711150000087,0.8466825813648942,0.0970890235927866,0.07116115721303118,0.6626484727591305,0.0,-40575428.885,55437200.0,55437200.0,0.0,3.730187981703417,55437200.0,55437200.0,2,-0.06603993552868766,4.9561039851121444,3.730187981703417,"[{'status': 0, 'created': Timestamp('2017-06-02 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 104000, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(2862 [TSLA]), 'dt': Timestamp('2017-06-02 20:00:00+0000', tz='UTC'), 'id': '1ab696c3288648deb83606c96e10e173', 'filled': 0}]",2017-06-02 20:00:00+00:00,2017-06,2017-06-02 13:31:00+00:00,410720.0,14861771.115000002,"[{'amount': 280000L, 'last_sale_price': 71.76, 'cost_basis': 68.11157398214287, 'sid': Equity(1894 [MSFT])}, {'amount': 104000L, 'last_sale_price': 339.85, 'cost_basis': 302.92488625, 'sid': Equity(2862 [TSLA])}]",0.028421461991348096,3.3220471122288564,0.0,0.0,0,8.337909031099041,-40575428.885,55026480.0,55026480.0,105,[],0.0
2017-06-05 20:00:00+00:00,347.32,-0.798719471497481,0.31094786719820383,0.5766086475000001,0.9944077187868373,0.09628014676470387,0.07086607012833715,0.6179087028012268,-36139444.64,-76714873.525,92480960.0,92480960.0,0.0,5.865815853962582,92480960.0,92480960.0,2,-0.06603993552868766,5.865815853962582,5.865815853962582,"[{'status': 1, 'created': Timestamp('2017-06-02 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 104000, 'stop_reached': False, 'commission': 104.0, 'reason': None, 'limit': None, 'sid': Equity(2862 [TSLA]), 'dt': Timestamp('2017-06-05 20:00:00+0000', tz='UTC'), 'id': '1ab696c3288648deb83606c96e10e173', 'filled': 104000}, {'status': 0, 'created': Timestamp('2017-06-05 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 1000, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(2862 [TSLA]), 'dt': Timestamp('2017-06-05 20:00:00+0000', tz='UTC'), 'id': 'fee523cf361f4fc991216d268bdcdb79', 'filled': 0}]",2017-06-05 20:00:00+00:00,2017-06,2017-06-05 13:31:00+00:00,904315.359999992,15766086.474999994,"[{'amount': 280000L, 'last_sale_price': 72.28, 'cost_basis': 68.11157398214287, 'sid': Equity(1894 [MSFT])}, {'amount': 208000L, 'last_sale_price': 347.32, 'cost_basis': 325.209773125, 'sid': Equity(2862 [TSLA])}]",0.060848424659646794,3.637385942580048,0.0,0.0,0,9.515510004281847,-40575428.885,55437200.0,55437200.0,106,"[{'commission': None, 'amount': 104000, 'sid': Equity(2862 [TSLA]), 'order_id': '1ab696c3288648deb83606c96e10e173', 'price': 347.49366, 'dt': Timestamp('2017-06-05 20:00:00+0000', tz='UTC')}]",0.0
